Average AUC,Average AUC Features,DT AUC,DT AUC Features,RFW AUC,RFW AUC Features,NAIVE BAYES AUC,NAIVE BAYES Features,KNN AUC,KNN Features,LOGISTIC REGRESSION AUC,LOGISTIC REGRESSION Features
0.7285714285714286,"['negCharge/Volume', 'molVolume\n']",0.75,"['nof_Rings', 'PSA/Area\n']",0.8571428571428571,"['nof_HBA', 'molLogS\n']",0.7142857142857143,"['nof_Atoms', 'molPSA\n']",0.7857142857142857,"['negCharge/Volume', 'molArea\n']",0.7142857142857143,"['molCharge_total', 'molVolume\n']"
0.7285714285714285,"['molArea', 'molLogS\n']",0.75,"['nof_Rings', 'nof_Atoms\n']",0.8571428571428571,"['nof_HBD', 'molWeight\n']",0.7142857142857143,"['nof_Atoms', 'molArea\n']",0.7857142857142857,"['negCharge/Volume', 'nof_HBD\n']",0.7142857142857143,"['molCharge_total', 'PSA/Area\n']"
0.7285714285714284,"['molArea', 'molWeight\n']",0.75,"['nof_Rings', 'nof_HBA\n']",0.8571428571428571,"['nof_HBD', 'molLogS\n']",0.7142857142857143,"['nof_HBA', 'molWeight\n']",0.7857142857142857,"['nof_RotB', 'molArea\n']",0.7142857142857143,"['nof_Rings', 'molVolume\n']"
0.7285714285714284,"['PSA/Area', 'molLogP\n']",0.75,"['Complexity', 'molLogS\n']",0.8571428571428571,"['nof_HBD', 'molPSA\n']",0.7142857142857143,"['nof_HBD', 'molWeight\n']",0.7857142857142857,"['nof_Fragments', 'molArea\n']",0.7142857142857143,"['Complexity', 'molLogP\n']"
0.7214285714285715,"['nof_posCharge', 'PSA/Area\n']",0.75,"['Complexity', 'nof_HBD\n']",0.8571428571428571,"['molCharge_total', 'molLogP\n']",0.7142857142857143,"['nof_HBD', 'molLogP\n']",0.75,"['molVolume', 'molWeight\n']",0.7142857142857143,"['Complexity', 'molLogS\n']"
0.7214285714285715,"['C_R1', 'molLogS\n']",0.75,"['nof_posCharge', 'molLogP\n']",0.8571428571428571,"['Complexity', 'molLogP\n']",0.7142857142857143,"['nof_HBD', 'molArea\n']",0.75,"['molPSA', 'molWeight\n']",0.7142857142857143,"['Complexity', 'molPSA\n']"
0.7214285714285714,"['PSA/Area', 'molArea\n']",0.75,"['nof_negCharge', 'molLogP\n']",0.8571428571428571,"['Complexity', 'PSA/Area\n']",0.7142857142857143,"['nof_Rings', 'molVolume\n']",0.75,"['Complexity', 'molLogP\n']",0.7142857142857143,"['nof_posCharge', 'PSA/Area\n']"
0.7214285714285714,"['nof_Chirals', 'molLogP\n']",0.75,"['a_heavy', 'molLogP\n']",0.8571428571428571,"['Complexity', 'nof_HBD\n']",0.7142857142857143,"['nof_Rings', 'molLogP\n']",0.75,"['Complexity', 'molLogS\n']",0.7142857142857143,"['a_heavy', 'molLogP\n']"
0.7214285714285714,"['nof_posCharge', 'molArea\n']",0.75,"['a_heavy', 'PSA/Area\n']",0.8571428571428571,"['nof_negCharge', 'molLogP\n']",0.7142857142857143,"['nof_Rings', 'nof_Atoms\n']",0.75,"['Complexity', 'PSA/Area\n']",0.7142857142857143,"['a_heavy', 'molLogS\n']"
0.7214285714285714,"['C_R1', 'molVolume\n']",0.75,"['C_R2', 'molLogP\n']",0.8571428571428571,"['C_R1', 'molWeight\n']",0.7142857142857143,"['Complexity', 'molWeight\n']",0.75,"['Complexity', 'nof_Atoms\n']",0.7142857142857143,"['C_R2', 'molLogS\n']"
0.7214285714285714,"['C_R0', 'Complexity\n']",0.75,"['C_R1', 'molVolume\n']",0.8571428571428571,"['C_R1', 'a_heavy\n']",0.7142857142857143,"['Complexity', 'molLogP\n']",0.75,"['Complexity', 'nof_Chirals\n']",0.7142857142857143,"['C_R1', 'molLogS\n']"
0.7214285714285714,"['nof_RotB', 'molArea\n']",0.75,"['C_R1', 'molLogS\n']",0.8571428571428571,"['C_R0', 'a_heavy\n']",0.7142857142857143,"['Complexity', 'PSA/Area\n']",0.75,"['Complexity', 'nof_HBA\n']",0.7142857142857143,"['C_R0', 'molLogP\n']"
0.7214285714285713,"['molCharge_total', 'molArea\n']",0.75,"['C_R1', 'PSA/Area\n']",0.8571428571428571,"['negCharge/Volume', 'molVolume\n']",0.7142857142857143,"['Complexity', 'nof_HBD\n']",0.75,"['Complexity', 'nof_HBD\n']",0.7142857142857143,"['C_R0', 'molLogS\n']"
0.7214285714285713,"['Complexity', 'PSA/Area\n']",0.75,"['C_R1', 'nof_Atoms\n']",0.8571428571428571,"['negCharge/Volume', 'molLogP\n']",0.7142857142857143,"['nof_negCharge', 'molArea\n']",0.75,"['Complexity', 'molCharge_total\n']",0.7142857142857143,"['C_R0', 'nof_HBA\n']"
0.7214285714285713,"['nof_negCharge', 'molArea\n']",0.75,"['C_R0', 'molLogP\n']",0.8571428571428571,"['negCharge/Volume', 'molLogS\n']",0.7142857142857143,"['nof_negCharge', 'nof_Atoms\n']",0.75,"['Complexity', 'nof_Rings\n']",0.7142857142857143,"['C_R0', 'nof_HBD\n']"
0.7214285714285713,"['negCharge/Volume', 'molLogP\n']",0.75,"['C_R0', 'PSA/Area\n']",0.8571428571428571,"['nof_RotB', 'molLogP\n']",0.7142857142857143,"['nof_negCharge', 'Complexity\n']",0.75,"['nof_posCharge', 'PSA/Area\n']",0.7142857142857143,"['posCharge/Volume', 'molArea\n']"
0.7214285714285713,"['nof_Fragments', 'PSA/Area\n']",0.75,"['C_R0', 'nof_Rings\n']",0.8571428571428571,"['nof_RotB', 'nof_HBA\n']",0.7142857142857143,"['a_heavy', 'molVolume\n']",0.75,"['nof_posCharge', 'Complexity\n']",0.7142857142857143,"['negCharge/Volume', 'molArea\n']"
0.7142857142857144,"['nof_HBD', 'molLogS\n']",0.75,"['C_R0', 'C_R2\n']",0.8571428571428571,"['nof_RotB', 'negCharge/Volume\n']",0.7142857142857143,"['a_heavy', 'molArea\n']",0.75,"['nof_negCharge', 'Complexity\n']",0.7142857142857143,"['nof_RotB', 'molArea\n']"
0.7142857142857144,"['C_R1', 'molLogP\n']",0.75,"['C_sp3', 'molVolume\n']",0.8214285714285714,"['molLogS', 'molVolume\n']",0.7142857142857143,"['a_heavy', 'nof_HBA\n']",0.75,"['a_heavy', 'molLogP\n']",0.7142857142857143,"['nof_RotB', 'PSA/Area\n']"
0.7142857142857143,"['molLogS', 'molVolume\n']",0.75,"['C_sp3', 'Complexity\n']",0.8214285714285714,"['molPSA', 'molVolume\n']",0.7142857142857143,"['a_heavy', 'nof_HBD\n']",0.75,"['a_heavy', 'nof_Chirals\n']",0.7142857142857143,"['nof_RotB', 'nof_HBA\n']"
0.7142857142857143,"['nof_Rings', 'molVolume\n']",0.75,"['posCharge/Volume', 'molLogP\n']",0.8214285714285714,"['molPSA', 'molLogS\n']",0.7142857142857143,"['C_R1', 'molVolume\n']",0.75,"['a_heavy', 'nof_HBA\n']",0.7142857142857143,"['nof_Fragments', 'nof_HBA\n']"
0.7142857142857143,"['nof_Rings', 'molArea\n']",0.75,"['posCharge/Volume', 'C_R0\n']",0.8214285714285714,"['molArea', 'molLogS\n']",0.7142857142857143,"['C_R1', 'molLogP\n']",0.75,"['a_heavy', 'Complexity\n']",0.6785714285714286,"['molLogP', 'molVolume\n']"
0.7142857142857143,"['a_heavy', 'molLogS\n']",0.75,"['negCharge/Volume', 'molLogP\n']",0.8214285714285714,"['nof_Atoms', 'molLogP\n']",0.7142857142857143,"['C_R1', 'molLogS\n']",0.75,"['C_R2', 'Complexity\n']",0.6785714285714286,"['molLogS', 'molLogP\n']"
0.7142857142857143,"['a_heavy', 'Complexity\n']",0.75,"['negCharge/Volume', 'molLogS\n']",0.8214285714285714,"['nof_Atoms', 'molLogS\n']",0.7142857142857143,"['C_R1', 'molArea\n']",0.75,"['C_R1', 'Complexity\n']",0.6785714285714286,"['molPSA', 'molLogP\n']"
0.7142857142857143,"['C_R1', 'Complexity\n']",0.75,"['negCharge/Volume', 'molArea\n']",0.8214285714285714,"['nof_Chirals', 'molVolume\n']",0.7142857142857143,"['C_R1', 'PSA/Area\n']",0.75,"['C_R0', 'Complexity\n']",0.6785714285714286,"['molArea', 'molWeight\n']"
0.7142857142857143,"['C_R0', 'molLogP\n']",0.75,"['negCharge/Volume', 'PSA/Area\n']",0.8214285714285714,"['nof_HBA', 'molPSA\n']",0.7142857142857143,"['C_R1', 'nof_Atoms\n']",0.75,"['C_sp3', 'Complexity\n']",0.6785714285714286,"['molArea', 'molVolume\n']"
0.7142857142857143,"['negCharge/Volume', 'Complexity\n']",0.75,"['negCharge/Volume', 'nof_Atoms\n']",0.8214285714285714,"['nof_HBD', 'molLogP\n']",0.7142857142857143,"['C_R1', 'Complexity\n']",0.75,"['posCharge/Volume', 'Complexity\n']",0.6785714285714286,"['PSA/Area', 'molLogP\n']"
0.7142857142857143,"['nof_RotB', 'C_R0\n']",0.75,"['negCharge/Volume', 'nof_Chirals\n']",0.8214285714285714,"['nof_HBD', 'molArea\n']",0.7142857142857143,"['C_R0', 'molArea\n']",0.75,"['negCharge/Volume', 'Complexity\n']",0.6785714285714286,"['nof_Atoms', 'molWeight\n']"
0.7142857142857142,"['PSA/Area', 'molLogS\n']",0.75,"['negCharge/Volume', 'nof_Rings\n']",0.8214285714285714,"['nof_HBD', 'nof_HBA\n']",0.7142857142857143,"['nof_RotB', 'molLogP\n']",0.75,"['nof_RotB', 'Complexity\n']",0.6785714285714286,"['nof_Atoms', 'molLogP\n']"
0.7142857142857142,"['PSA/Area', 'molPSA\n']",0.75,"['nof_RotB', 'molLogS\n']",0.8214285714285714,"['molCharge_total', 'molLogS\n']",0.7142857142857143,"['nof_Fragments', 'molLogS\n']",0.75,"['nof_Fragments', 'Complexity\n']",0.6785714285714286,"['nof_Atoms', 'PSA/Area\n']"
0.7142857142857142,"['nof_Atoms', 'PSA/Area\n']",0.75,"['nof_RotB', 'negCharge/Volume\n']",0.8214285714285714,"['nof_Rings', 'molPSA\n']",0.7142857142857143,"['nof_Fragments', 'molPSA\n']",0.7142857142857143,"['molLogP', 'molVolume\n']",0.6785714285714286,"['nof_HBA', 'molVolume\n']"
0.7142857142857142,"['molCharge_total', 'molLogP\n']",0.75,"['nof_Fragments', 'nof_Rings\n']",0.8214285714285714,"['nof_Rings', 'PSA/Area\n']",0.7142857142857143,"['nof_Fragments', 'molArea\n']",0.7142857142857143,"['molLogS', 'molVolume\n']",0.6785714285714286,"['nof_HBA', 'molLogP\n']"
0.7142857142857142,"['C_R0', 'molArea\n']",0.75,"['nof_Fragments', 'C_R1\n']",0.8214285714285714,"['nof_Rings', 'nof_HBA\n']",0.7142857142857143,"['nof_Fragments', 'nof_Rings\n']",0.7142857142857143,"['molArea', 'molVolume\n']",0.6785714285714286,"['nof_HBD', 'molLogS\n']"
0.7071428571428572,"['nof_RotB', 'molVolume\n']",0.75,"['nof_Fragments', 'negCharge/Volume\n']",0.8214285714285714,"['Complexity', 'molLogS\n']",0.7142857142857143,"['nof_Fragments', 'nof_negCharge\n']",0.7142857142857143,"['molArea', 'molPSA\n']",0.6785714285714286,"['nof_HBD', 'nof_Atoms\n']"
0.7071428571428571,"['molVolume', 'molWeight\n']",0.7142857142857143,"['PSA/Area', 'molLogP\n']",0.8214285714285714,"['Complexity', 'molArea\n']",0.7142857142857143,"['nof_Fragments', 'C_R1\n']",0.7142857142857143,"['PSA/Area', 'molVolume\n']",0.6785714285714286,"['molCharge_total', 'molLogP\n']"
0.7071428571428571,"['nof_Atoms', 'molLogP\n']",0.7142857142857143,"['PSA/Area', 'molLogS\n']",0.8214285714285714,"['nof_posCharge', 'PSA/Area\n']",0.6785714285714286,"['molPSA', 'molWeight\n']",0.7142857142857143,"['nof_Atoms', 'molVolume\n']",0.6785714285714286,"['molCharge_total', 'molArea\n']"
0.7071428571428571,"['nof_Atoms', 'molPSA\n']",0.7142857142857143,"['nof_Atoms', 'molLogP\n']",0.8214285714285714,"['a_heavy', 'molLogP\n']",0.6785714285714286,"['molPSA', 'molLogS\n']",0.7142857142857143,"['nof_Chirals', 'molVolume\n']",0.6785714285714286,"['molCharge_total', 'nof_Atoms\n']"
0.7071428571428571,"['nof_Atoms', 'molArea\n']",0.7142857142857143,"['nof_Atoms', 'molLogS\n']",0.8214285714285714,"['a_heavy', 'molArea\n']",0.6785714285714286,"['molArea', 'molLogP\n']",0.7142857142857143,"['nof_Chirals', 'molLogP\n']",0.6785714285714286,"['nof_Rings', 'molWeight\n']"
0.7071428571428571,"['nof_HBD', 'molWeight\n']",0.7142857142857143,"['nof_Chirals', 'PSA/Area\n']",0.8214285714285714,"['C_R2', 'molPSA\n']",0.6785714285714286,"['PSA/Area', 'molLogS\n']",0.7142857142857143,"['nof_Chirals', 'PSA/Area\n']",0.6785714285714286,"['nof_Rings', 'molLogP\n']"
0.7071428571428571,"['Complexity', 'molWeight\n']",0.7142857142857143,"['nof_HBA', 'molArea\n']",0.8214285714285714,"['C_R2', 'nof_HBD\n']",0.6785714285714286,"['nof_Atoms', 'molWeight\n']",0.7142857142857143,"['nof_HBA', 'molVolume\n']",0.6785714285714286,"['nof_Rings', 'nof_Atoms\n']"
0.7071428571428571,"['C_R2', 'molLogP\n']",0.7142857142857143,"['nof_HBD', 'molLogS\n']",0.8214285714285714,"['C_R1', 'molArea\n']",0.6785714285714286,"['nof_Atoms', 'molVolume\n']",0.7142857142857143,"['nof_HBD', 'molVolume\n']",0.6785714285714286,"['nof_Rings', 'nof_HBA\n']"
0.7071428571428571,"['C_R0', 'nof_Rings\n']",0.7142857142857143,"['nof_HBD', 'molPSA\n']",0.8214285714285714,"['C_R1', 'Complexity\n']",0.6785714285714286,"['nof_Atoms', 'molLogP\n']",0.7142857142857143,"['molCharge_total', 'molVolume\n']",0.6785714285714286,"['Complexity', 'molWeight\n']"
0.7071428571428571,"['nof_RotB', 'molLogS\n']",0.7142857142857143,"['nof_HBD', 'nof_HBA\n']",0.8214285714285714,"['C_R0', 'molWeight\n']",0.6785714285714286,"['nof_Atoms', 'PSA/Area\n']",0.7142857142857143,"['nof_Rings', 'molVolume\n']",0.6785714285714286,"['Complexity', 'molArea\n']"
0.7071428571428571,"['nof_RotB', 'Complexity\n']",0.7142857142857143,"['Complexity', 'nof_Rings\n']",0.8214285714285714,"['C_R0', 'molVolume\n']",0.6785714285714286,"['nof_Chirals', 'nof_Atoms\n']",0.7142857142857143,"['nof_posCharge', 'molVolume\n']",0.6785714285714286,"['Complexity', 'PSA/Area\n']"
0.7071428571428571,"['nof_Fragments', 'molLogP\n']",0.7142857142857143,"['a_heavy', 'molArea\n']",0.8214285714285714,"['C_R0', 'molLogP\n']",0.6785714285714286,"['nof_HBA', 'molLogP\n']",0.7142857142857143,"['nof_negCharge', 'molVolume\n']",0.6785714285714286,"['Complexity', 'nof_Atoms\n']"
0.7071428571428571,"['nof_Fragments', 'molPSA\n']",0.7142857142857143,"['a_heavy', 'nof_Atoms\n']",0.8214285714285714,"['C_R0', 'molArea\n']",0.6785714285714286,"['nof_HBA', 'molLogS\n']",0.7142857142857143,"['nof_negCharge', 'molLogP\n']",0.6785714285714286,"['Complexity', 'nof_HBA\n']"
0.7,"['molPSA', 'molWeight\n']",0.7142857142857143,"['C_R2', 'nof_HBD\n']",0.8214285714285714,"['C_R0', 'Complexity\n']",0.6785714285714286,"['nof_HBD', 'molVolume\n']",0.7142857142857143,"['nof_negCharge', 'nof_HBA\n']",0.6785714285714286,"['Complexity', 'nof_Rings\n']"
0.7,"['PSA/Area', 'molWeight\n']",0.7142857142857143,"['C_R1', 'molLogP\n']",0.8214285714285714,"['C_sp3', 'molLogP\n']",0.6785714285714286,"['nof_HBD', 'nof_Atoms\n']",0.7142857142857143,"['a_heavy', 'molVolume\n']",0.6785714285714286,"['nof_posCharge', 'molVolume\n']"
0.7,"['nof_HBA', 'molWeight\n']",0.7142857142857143,"['C_R1', 'molArea\n']",0.8214285714285714,"['C_sp3', 'molLogS\n']",0.6785714285714286,"['molCharge_total', 'molWeight\n']",0.7142857142857143,"['a_heavy', 'molLogS\n']",0.6785714285714286,"['nof_posCharge', 'molLogP\n']"
0.7,"['nof_HBD', 'molVolume\n']",0.7142857142857143,"['C_R0', 'nof_Atoms\n']",0.8214285714285714,"['posCharge/Volume', 'molPSA\n']",0.6785714285714286,"['nof_Rings', 'PSA/Area\n']",0.7142857142857143,"['C_R2', 'molVolume\n']",0.6785714285714286,"['nof_negCharge', 'molVolume\n']"
0.7,"['nof_HBD', 'molLogP\n']",0.7142857142857143,"['C_R0', 'nof_HBA\n']",0.8214285714285714,"['negCharge/Volume', 'PSA/Area\n']",0.6785714285714286,"['Complexity', 'molPSA\n']",0.7142857142857143,"['C_R1', 'molVolume\n']",0.6785714285714286,"['nof_negCharge', 'molLogP\n']"
0.7,"['Complexity', 'molVolume\n']",0.7142857142857143,"['C_sp3', 'nof_HBD\n']",0.8214285714285714,"['negCharge/Volume', 'nof_Atoms\n']",0.6785714285714286,"['nof_posCharge', 'molVolume\n']",0.7142857142857143,"['C_R1', 'PSA/Area\n']",0.6785714285714286,"['nof_negCharge', 'molArea\n']"
0.7,"['Complexity', 'molPSA\n']",0.7142857142857143,"['posCharge/Volume', 'molPSA\n']",0.8214285714285714,"['negCharge/Volume', 'nof_Rings\n']",0.6785714285714286,"['nof_posCharge', 'PSA/Area\n']",0.7142857142857143,"['C_R0', 'molVolume\n']",0.6785714285714286,"['nof_negCharge', 'nof_Atoms\n']"
